Seconds_from_start,Seconds_from_subset,,Date,AccX,AccY,AccZ,Depth,ProcessedAccY,Stroke_Rate,Glide_Controller,Stroke_Detected,Stroke_Cycle_Start
47840.5,248,,4/10/2018,-7.648009,-3.448629,-4.548333,214.9802,-0.01086922,0.1650865,1,,0
47840.563,248.063,,4/10/2018,-7.648009,-3.548528,-4.548333,214.9802,0.002220025,0.1650865,1,,0
47840.625,248.125,,4/10/2018,-7.748466,-3.498219,-4.598688,214.9802,0.00867149,0.1650865,1,,0
47840.688,248.188,,4/10/2018,-7.698615,-3.548528,-4.548333,214.9802,0.01047215,0.1650865,1,,0
47840.75,248.25,,4/10/2018,-7.698615,-3.698736,-4.598688,214.9802,0.005577629,0.1650865,1,,0
47840.813,248.313,,4/10/2018,-7.698615,-3.698736,-4.548333,214.9802,0.005873047,0.1650865,1,,0
47840.875,248.375,,4/10/2018,-7.648009,-3.698736,-4.548333,214.9802,0.005320265,0.1650865,1,,0
47840.938,248.438,,4/10/2018,-7.648009,-3.748326,-4.548333,214.9802,0.0059243,0.1650865,1,,0
47841,248.5,,4/10/2018,-7.648009,-3.748326,-4.498741,215.4844,0.005649339,0.1650865,1,,0
47841.063,248.563,,4/10/2018,-7.648009,-3.748326,-4.548333,215.4844,0.004534317,0.1650865,1,,0
47841.125,248.625,,4/10/2018,-7.598157,-3.848225,-4.548333,215.4844,-0.003398417,0.1650865,1,,0
47841.188,248.688,,4/10/2018,-7.698615,-3.948124,-4.548333,215.4844,-0.01018577,0.1650865,1,,0
47841.25,248.75,,4/10/2018,-7.748466,-3.748326,-4.548333,215.4844,-0.01586977,0.1650865,1,,0
47841.313,248.813,,4/10/2018,-7.548306,-3.998433,-4.498741,215.4844,-0.01448748,0.1650865,1,,0
47841.375,248.875,,4/10/2018,-7.598157,-3.948124,-4.498741,215.4844,-0.008150403,0.1650865,1,,0
47841.438,248.938,,4/10/2018,-7.598157,-3.948124,-4.498741,215.4844,0.001122821,0.1650865,1,,0
47841.5,249,,4/10/2018,-7.748466,-3.848225,-4.398032,215.4844,0.009352733,0.1650865,1,,0
47841.563,249.063,,4/10/2018,-7.598157,-3.948124,-4.498741,215.4844,0.01458095,0.1650865,1,,0
47841.625,249.125,,4/10/2018,-7.598157,-4.048742,-4.398032,215.4844,0.01484293,0.1650865,1,,0
47841.688,249.188,,4/10/2018,-7.548306,-3.998433,-4.398032,215.4844,0.01419909,0.1650865,1,,0
47841.75,249.25,,4/10/2018,-7.648009,-4.098332,-4.448386,215.4844,0.0166557,0.1650865,1,,0
47841.813,249.313,,4/10/2018,-7.598157,-4.048742,-4.448386,215.4844,0.02019675,0.1650865,1,,0
47841.875,249.375,,4/10/2018,-7.548306,-4.148641,-4.398032,215.4844,0.02674478,0.1650865,1,,0
47841.938,249.438,,4/10/2018,-7.548306,-4.048742,-4.448386,215.4844,0.03226292,0.1650865,1,,0
47842,249.5,,4/10/2018,-7.448604,-4.048742,-4.298085,216.4783,0.03474879,0.1650865,1,,0
47842.063,249.563,,4/10/2018,-7.598157,-4.198231,-4.398032,216.4783,0.03221959,0.1650865,1,,0
47842.125,249.625,,4/10/2018,-7.698615,-4.098332,-4.398032,216.4783,0.02867985,0.1650865,1,,0
47842.188,249.688,,4/10/2018,-7.598157,-4.148641,-4.34844,216.4783,0.02423692,0.1650865,1,,0
47842.25,249.75,,4/10/2018,-7.498455,-4.148641,-4.448386,216.4783,0.02091341,0.1650865,1,,0
47842.313,249.813,,4/10/2018,-7.548306,-4.148641,-4.34844,216.4783,0.01870229,0.1650865,1,,0
47842.375,249.875,,4/10/2018,-7.598157,-4.198231,-4.398032,216.4783,0.01758616,0.1650865,1,,0
47842.438,249.938,,4/10/2018,-7.498455,-4.048742,-4.34844,216.4783,0.01355282,0.1650865,1,,0
47842.5,250,,4/10/2018,-7.548306,-4.24854,-4.34844,216.4783,0.008520371,0.1650865,1,,0
47842.563,250.063,,4/10/2018,-7.498455,-4.198231,-4.34844,216.4783,0.002512804,0.1650865,1,,0
47842.625,250.125,,4/10/2018,-7.448604,-4.098332,-4.448386,216.4783,-0.004428091,0.1650865,1,,0
47842.688,250.188,,4/10/2018,-7.498455,-4.24854,-4.448386,216.4783,-0.01225502,0.1650865,1,,0
47842.75,250.25,,4/10/2018,-7.448604,-4.24854,-4.448386,216.4783,-0.01688954,0.1650865,1,,0
47842.813,250.313,,4/10/2018,-7.548306,-4.24854,-4.448386,216.4783,-0.02026936,0.1650865,1,,0
47842.875,250.375,,4/10/2018,-7.548306,-4.24854,-4.498741,216.4783,-0.0223826,0.1650865,1,,0
47842.938,250.438,,4/10/2018,-7.398753,-4.048742,-4.448386,216.4783,-0.02722038,0.1650865,1,,0
47843,250.5,,4/10/2018,-7.448604,-4.29813,-4.448386,216.9824,-0.03477542,0.1650865,1,,0
47843.063,250.563,,4/10/2018,-7.498455,-4.24854,-4.448386,216.9824,-0.04504863,0.1650865,1,,0
47843.125,250.625,,4/10/2018,-7.448604,-4.24854,-4.448386,216.9824,-0.05601649,0.1650865,1,,0
47843.188,250.688,,4/10/2018,-7.448604,-4.398748,-4.498741,216.9824,-0.06363005,0.1650865,1,,0
47843.25,250.75,,4/10/2018,-7.398753,-4.348439,-4.498741,216.9824,-0.05984065,0.1650865,1,,0
47843.313,250.813,,4/10/2018,-7.498455,-4.29813,-4.448386,216.9824,-0.04459087,0.1650865,1,,0
47843.375,250.875,,4/10/2018,-7.448604,-4.098332,-4.498741,216.9824,-0.0218527,0.1650865,1,,0
47843.438,250.938,,4/10/2018,-7.348146,-4.24854,-4.498741,216.9824,0.004437751,0.1650865,1,,0
47843.5,251,,4/10/2018,-7.398753,-4.148641,-4.548333,216.9824,0.02631475,0.1650865,1,,0
47843.563,251.063,,4/10/2018,-7.448604,-4.048742,-4.548333,216.9824,0.03981027,0.1650865,1,,0
47843.625,251.125,,4/10/2018,-7.548306,-4.198231,-4.548333,216.9824,0.04696498,0.1650865,1,,0
47843.688,251.188,,4/10/2018,-7.298295,-4.148641,-4.498741,216.9824,0.04782703,0.1650865,1,,0
47843.75,251.25,,4/10/2018,-7.398753,-4.148641,-4.548333,216.9824,0.04245122,0.1650865,1,,0
47843.813,251.313,,4/10/2018,-7.398753,-4.098332,-4.548333,216.9824,0.03488869,0.1650865,1,,0
47843.875,251.375,,4/10/2018,-7.398753,-4.148641,-4.548333,216.9824,0.02717152,0.1650865,1,,0
47843.938,251.438,,4/10/2018,-7.398753,-3.998433,-4.598688,216.9824,0.01532159,0.1650865,1,,0
47844,251.5,,4/10/2018,-7.448604,-4.198231,-4.548333,217.9763,0.003397298,0.1650865,1,,0
47844.063,251.563,,4/10/2018,-7.398753,-4.198231,-4.598688,217.9763,-0.006588185,0.1650865,1,,0
47844.125,251.625,,4/10/2018,-7.348146,-4.098332,-4.548333,217.9763,-0.01460407,0.1650865,1,,0
47844.188,251.688,,4/10/2018,-7.448604,-4.148641,-4.548333,217.9763,-0.02458185,0.1650865,1,,0
47844.25,251.75,,4/10/2018,-7.498455,-4.198231,-4.548333,217.9763,-0.03248841,0.1650865,1,,0
47844.313,251.813,,4/10/2018,-7.498455,-4.098332,-4.548333,217.9763,-0.03828701,0.1650865,1,,0
47844.375,251.875,,4/10/2018,-7.398753,-4.198231,-4.548333,217.9763,-0.03996163,0.1650865,1,,0
47844.438,251.938,,4/10/2018,-7.448604,-4.198231,-4.548333,217.9763,-0.03749358,0.1650865,1,,0
47844.5,252,,4/10/2018,-7.298295,-4.048742,-4.598688,217.9763,-0.02888246,0.1650865,1,,0
47844.563,252.063,,4/10/2018,-7.448604,-4.148641,-4.548333,217.9763,-0.01808441,0.1650865,1,,0
47844.625,252.125,,4/10/2018,-7.298295,-4.098332,-4.548333,217.9763,-0.007131947,0.1650865,1,,0
47844.688,252.188,,4/10/2018,-7.348146,-4.098332,-4.598688,217.9763,0.001998957,0.1650865,1,,0
47844.75,252.25,,4/10/2018,-7.348146,-4.098332,-4.548333,217.9763,0.01134191,0.1650865,1,,0
47844.813,252.313,,4/10/2018,-7.448604,-4.048742,-4.548333,217.9763,0.01889168,0.1650865,1,,0
47844.875,252.375,,4/10/2018,-7.398753,-4.198231,-4.548333,217.9763,0.02663458,0.1650865,1,,0
47844.938,252.438,,4/10/2018,-7.298295,-3.998433,-4.548333,217.9763,0.03062723,0.1650865,1,,0
47845,252.5,,4/10/2018,-7.498455,-4.048742,-4.64828,218.4805,0.03084544,0.1650865,1,,0
47845.063,252.563,,4/10/2018,-7.398753,-3.998433,-4.548333,218.4805,0.02323694,0.1650865,1,,0
47845.125,252.625,,4/10/2018,-7.448604,-4.048742,-4.598688,218.4805,0.01378488,0.1650865,1,,0
47845.188,252.688,,4/10/2018,-7.498455,-4.098332,-4.64828,218.4805,0.00648786,0.1650865,1,,0
47845.25,252.75,,4/10/2018,-7.448604,-4.098332,-4.598688,218.4805,0.007272488,0.1650865,1,,0
47845.313,252.813,,4/10/2018,-7.498455,-4.098332,-4.64828,218.4805,0.01412628,0.1650865,1,,0
47845.375,252.875,,4/10/2018,-7.498455,-4.048742,-4.548333,218.4805,0.02702678,0.1650865,1,,0
47845.438,252.938,,4/10/2018,-7.348146,-3.948124,-4.548333,218.4805,0.03996755,0.1650865,1,,0
47845.5,253,,4/10/2018,-7.398753,-3.898534,-4.548333,218.4805,0.04687699,0.1650865,1,,0
47845.563,253.063,,4/10/2018,-7.448604,-3.998433,-4.598688,218.4805,0.04571379,0.1650865,1,,0
47845.625,253.125,,4/10/2018,-7.498455,-4.098332,-4.598688,218.4805,0.03644695,0.1650865,1,,0
47845.688,253.188,,4/10/2018,-7.398753,-4.048742,-4.598688,218.4805,0.02305019,0.1650865,1,,0
47845.75,253.25,,4/10/2018,-7.398753,-3.998433,-4.598688,218.4805,0.00944336,0.1650865,1,,0
47845.813,253.313,,4/10/2018,-7.548306,-3.998433,-4.598688,218.4805,-0.002401739,0.1650865,1,,0
47845.875,253.375,,4/10/2018,-7.448604,-4.198231,-4.64828,218.4805,-0.01450134,0.1650865,1,,0
47845.938,253.438,,4/10/2018,-7.448604,-4.098332,-4.64828,218.4805,-0.01889258,0.1650865,1,,0
47846,253.5,,4/10/2018,-7.398753,-3.948124,-4.64828,219.4888,-0.01761808,0.1650865,1,,0
47846.063,253.563,,4/10/2018,-7.448604,-4.048742,-4.598688,219.4888,-0.01468106,0.1650865,1,,0
47846.125,253.625,,4/10/2018,-7.698615,-3.998433,-4.748226,219.4888,-0.01215317,0.1650865,1,,0
47846.188,253.688,,4/10/2018,-7.448604,-4.048742,-4.64828,219.4888,-0.006071698,0.1650865,1,,0
47846.25,253.75,,4/10/2018,-7.348146,-3.848225,-4.598688,219.4888,-0.004502441,0.1650865,1,,0
47846.313,253.813,,4/10/2018,-7.498455,-3.998433,-4.64828,219.4888,-0.007484337,0.1650865,1,,0
47846.375,253.875,,4/10/2018,-7.498455,-3.998433,-4.64828,219.4888,-0.01305967,0.1650865,1,,0
47846.438,253.938,,4/10/2018,-7.398753,-3.848225,-4.64828,219.4888,-0.01718496,0.1650865,1,,0
47846.5,254,,4/10/2018,-7.448604,-3.998433,-4.64828,219.4888,-0.02389049,0.1650865,1,,0
47846.563,254.063,,4/10/2018,-7.448604,-4.048742,-4.598688,219.4888,-0.03116904,0.1650865,1,,0
47846.625,254.125,,4/10/2018,-7.498455,-3.948124,-4.64828,219.4888,-0.03902918,0.1650865,1,,0
47846.688,254.188,,4/10/2018,-7.448604,-3.998433,-4.598688,219.4888,-0.04350643,0.1650865,1,,0
47846.75,254.25,,4/10/2018,-7.498455,-3.948124,-4.698634,219.4888,-0.04664692,0.1650865,1,,0
47846.813,254.313,,4/10/2018,-7.448604,-4.048742,-4.64828,219.4888,-0.04443975,0.1650865,1,,0
47846.875,254.375,,4/10/2018,-7.548306,-3.998433,-4.64828,219.4888,-0.03688954,0.1650865,1,,0
47846.938,254.438,,4/10/2018,-7.398753,-3.848225,-4.64828,219.4888,-0.02398794,0.1650865,1,,0
47847,254.5,,4/10/2018,-7.448604,-3.898534,-4.698634,220.4827,-0.01367052,0.1650865,1,,0
47847.063,254.563,,4/10/2018,-7.448604,-3.748326,-4.698634,220.4827,-0.007919876,0.1650865,1,,0
47847.125,254.625,,4/10/2018,-7.448604,-3.848225,-4.698634,220.4827,-0.008719022,0.1650865,1,,0
47847.188,254.688,,4/10/2018,-7.498455,-3.848225,-4.698634,220.4827,-0.01006215,0.1650865,1,,0
47847.25,254.75,,4/10/2018,-7.548306,-3.748326,-4.698634,220.4827,-0.01194464,0.1650865,1,,0
47847.313,254.813,,4/10/2018,-7.448604,-3.898534,-4.64828,220.4827,-0.008356514,0.1650865,1,,0
47847.375,254.875,,4/10/2018,-7.248444,-3.848225,-4.798581,220.4827,0.000725337,0.1650865,1,,0
47847.438,254.938,,4/10/2018,-7.548306,-3.698736,-4.698634,220.4827,0.01734354,0.1650865,1,,0
47847.5,255,,4/10/2018,-7.148741,-3.598118,-4.698634,220.4827,0.03159268,0.1650865,1,,0
47847.563,255.063,,4/10/2018,-7.448604,-3.698736,-4.698634,220.4827,0.04355656,0.1650865,1,,0
47847.625,255.125,,4/10/2018,-7.648009,-3.648427,-4.64828,220.4827,0.04926233,0.1650865,1,,0
47847.688,255.188,,4/10/2018,-7.548306,-3.698736,-4.698634,220.4827,0.04875904,0.1650865,1,,0
47847.75,255.25,,4/10/2018,-7.648009,-3.598118,-4.748226,220.4827,0.04209135,0.1650865,1,,0
47847.813,255.313,,4/10/2018,-7.548306,-3.598118,-4.748226,220.4827,0.03123853,0.1650865,1,,0
47847.875,255.375,,4/10/2018,-7.448604,-3.748326,-4.698634,220.4827,0.01820824,0.1650865,1,,0
47847.938,255.438,,4/10/2018,-7.598157,-3.598118,-4.798581,220.4827,0.005056523,0.1650865,1,,0
47848,255.5,,4/10/2018,-7.498455,-3.698736,-4.898528,220.9869,-0.002129197,0.1650865,1,,0
47848.063,255.563,,4/10/2018,-7.598157,-3.548528,-4.798581,220.9869,-0.007319361,0.1650865,1,,0
47848.125,255.625,,4/10/2018,-7.648009,-3.598118,-4.748226,220.9869,-0.006430247,0.1650865,1,,0
47848.188,255.688,,4/10/2018,-7.548306,-3.548528,-4.748226,220.9869,-0.00337906,0.1650865,1,,0
47848.25,255.75,,4/10/2018,-7.548306,-3.498219,-4.798581,220.9869,0.001877534,0.1650865,1,,0
47848.313,255.813,,4/10/2018,-7.548306,-3.648427,-4.848173,220.9869,0.005353481,0.1650865,1,,0
47848.375,255.875,,4/10/2018,-7.548306,-3.448629,-4.748226,220.9869,0.009085031,0.1650865,1,,0
47848.438,255.938,,4/10/2018,-7.498455,-3.34873,-4.748226,220.9869,0.009130125,0.1650865,1,,0
47848.5,256,,4/10/2018,-7.548306,-3.448629,-4.798581,220.9869,0.007519513,0.1650865,1,,0
47848.563,256.063,,4/10/2018,-7.648009,-3.498219,-4.798581,220.9869,0.00430445,0.1650865,1,,0
47848.625,256.125,,4/10/2018,-7.548306,-3.39832,-4.798581,220.9869,0.003531259,0.1650865,1,,0
47848.688,256.188,,4/10/2018,-7.598157,-3.39832,-4.848173,220.9869,0.003258938,0.1650865,1,,0
47848.75,256.25,,4/10/2018,-7.598157,-3.498219,-4.848173,220.9869,0.005503499,0.1650865,1,,0
47848.813,256.313,,4/10/2018,-7.648009,-3.39832,-4.848173,220.9869,0.01229899,0.1650865,1,,0
47848.875,256.375,,4/10/2018,-7.548306,-3.298421,-4.848173,220.9869,0.01963957,0.1650865,1,,0
47848.938,256.438,,4/10/2018,-7.548306,-3.298421,-4.898528,220.9869,0.02155682,0.1650865,1,,0
47849,256.5,,4/10/2018,-7.548306,-3.148213,-4.898528,221.4766,0.02007973,0.1650865,1,,0
47849.063,256.563,,4/10/2018,-7.548306,-3.34873,-4.948119,221.4766,0.01524746,0.1650865,1,,0
47849.125,256.625,,4/10/2018,-7.448604,-3.248112,-4.948119,221.4766,0.005090398,0.1650865,1,,0
47849.188,256.688,,4/10/2018,-7.548306,-3.34873,-4.948119,221.4766,-0.002302313,0.1650865,1,,0
47849.25,256.75,,4/10/2018,-7.548306,-3.298421,-4.948119,221.4766,-0.006911539,0.1650865,1,,0
47849.313,256.813,,4/10/2018,-7.548306,-3.198522,-4.948119,221.4766,-0.008725841,0.1650865,1,,0
47849.375,256.875,,4/10/2018,-7.548306,-3.298421,-4.998474,221.4766,-0.007745,0.1650865,1,,0
47849.438,256.938,,4/10/2018,-7.448604,-3.248112,-4.998474,221.4766,-0.00598371,0.1650865,1,,0
47849.5,257,,4/10/2018,-7.598157,-3.198522,-4.948119,221.4766,-0.007470259,0.1650865,1,,0
47849.563,257.063,,4/10/2018,-7.448604,-3.298421,-4.998474,221.4766,-0.01018731,0.1650865,1,,0
47849.625,257.125,,4/10/2018,-7.598157,-3.248112,-4.998474,221.4766,-0.01410914,0.1650865,1,,0
47849.688,257.188,,4/10/2018,-7.448604,-3.048314,-4.998474,221.4766,-0.01920603,0.1650865,1,,0
47849.75,257.25,,4/10/2018,-7.448604,-3.248112,-4.998474,221.4766,-0.02344153,0.1650865,1,,0
47849.813,257.313,,4/10/2018,-7.548306,-3.248112,-5.048066,221.4766,-0.02679188,0.1650865,1,,0
47849.875,257.375,,4/10/2018,-7.448604,-3.148213,-4.998474,221.4766,-0.02728043,0.1650865,1,,0
47849.938,257.438,,4/10/2018,-7.548306,-3.298421,-5.048066,221.4766,-0.02690956,0.1650865,1,,0
47850,257.5,,4/10/2018,-7.548306,-3.248112,-5.048066,221.9808,-0.02570105,0.1650865,1,,0
47850.063,257.563,,4/10/2018,-7.398753,-3.048314,-4.998474,221.9808,-0.02568851,0.1650865,1,,0
47850.125,257.625,,4/10/2018,-7.598157,-3.248112,-5.098421,221.9808,-0.02487265,0.1650865,1,,0
47850.188,257.688,,4/10/2018,-7.548306,-3.198522,-5.048066,221.9808,-0.0272184,0.1650865,1,,0
47850.25,257.75,,4/10/2018,-7.398753,-3.298421,-5.098421,221.9808,-0.02875422,0.1650865,1,,0
47850.313,257.813,,4/10/2018,-7.498455,-3.248112,-5.048066,221.9808,-0.02948034,0.1650865,1,,0
47850.375,257.875,,4/10/2018,-7.448604,-3.298421,-5.048066,221.9808,-0.02537748,0.1650865,1,,0
47850.438,257.938,,4/10/2018,-7.548306,-3.248112,-5.048066,221.9808,-0.01851577,0.1650865,1,,0
47850.5,258,,4/10/2018,-7.498455,-3.098623,-5.048066,221.9808,-0.006950693,0.1650865,1,,0
47850.563,258.063,,4/10/2018,-7.498455,-3.34873,-5.048066,221.9808,0.007289206,0.1650865,1,,0
47850.625,258.125,,4/10/2018,-7.498455,-3.248112,-5.048066,221.9808,0.02415773,0.1650865,1,,0
47850.688,258.188,,4/10/2018,-7.498455,-3.198522,-4.998474,221.9808,0.03360693,0.1650865,1,,0
47850.75,258.25,,4/10/2018,-7.598157,-3.198522,-5.098421,221.9808,0.03364719,0.1650865,1,,0
47850.813,258.313,,4/10/2018,-7.548306,-3.148213,-5.048066,221.9808,0.03025285,0.1650865,1,,0
47850.875,258.375,,4/10/2018,-7.448604,-3.198522,-5.048066,221.9808,0.02338652,0.1650865,1,,0
47850.938,258.438,,4/10/2018,-7.448604,-3.39832,-5.098421,221.9808,0.007001047,0.1650865,1,,0
47851,258.5,,4/10/2018,-7.448604,-3.448629,-5.048066,222.485,-0.002972778,0.1650865,1,,0
47851.063,258.563,,4/10/2018,-7.498455,-3.198522,-5.048066,222.485,-0.004612205,0.1650865,1,,0
47851.125,258.625,,4/10/2018,-7.548306,-3.248112,-5.048066,222.485,-0.01000034,0.1650865,1,,0
47851.188,258.688,,4/10/2018,-7.498455,-3.39832,-5.048066,222.485,-0.01722807,0.1650865,1,,0
47851.25,258.75,,4/10/2018,-7.498455,-3.39832,-5.048066,222.485,-0.01435418,0.1650865,1,,0
47851.313,258.813,,4/10/2018,-7.498455,-3.39832,-4.998474,222.485,-0.009443819,0.1650865,1,,0
47851.375,258.875,,4/10/2018,-7.098135,-3.298421,-5.098421,222.485,-0.002569355,0.1650865,1,,0
47851.438,258.938,,4/10/2018,-7.448604,-3.39832,-5.048066,222.485,0.01220749,0.1650865,1,,0
47851.5,259,,4/10/2018,-7.498455,-3.34873,-5.098421,222.485,0.02686247,0.1650865,1,,0
47851.563,259.063,,4/10/2018,-7.448604,-3.34873,-5.098421,222.485,0.03532181,0.1650865,1,,0
47851.625,259.125,,4/10/2018,-7.448604,-3.34873,-5.098421,222.485,0.03953135,0.1650865,1,,0
47851.688,259.188,,4/10/2018,-7.448604,-3.198522,-5.098421,222.485,0.03942049,0.1650865,1,,0
47851.75,259.25,,4/10/2018,-7.348146,-3.448629,-5.048066,222.485,0.03289445,0.1650865,1,,0
47851.813,259.313,,4/10/2018,-7.398753,-3.498219,-5.148775,222.485,0.02984173,0.1650865,1,,0
47851.875,259.375,,4/10/2018,-7.348146,-3.39832,-5.148775,222.485,0.03017652,0.1650865,1,,0
47851.938,259.438,,4/10/2018,-7.398753,-3.39832,-5.048066,222.485,0.02780767,0.1650865,1,,0
47852,259.5,,4/10/2018,-7.398753,-3.498219,-5.098421,223.4789,0.02266216,0.1650865,1,,0
47852.063,259.563,,4/10/2018,-7.398753,-3.448629,-5.098421,223.4789,0.01871548,0.1650865,1,,0
47852.125,259.625,,4/10/2018,-7.398753,-3.448629,-5.098421,223.4789,0.01192549,0.1650865,1,,0
47852.188,259.688,,4/10/2018,-7.598157,-3.498219,-5.048066,223.4789,0.002253021,0.1650865,1,,0
47852.25,259.75,,4/10/2018,-7.298295,-3.548528,-5.148775,223.4789,-0.00436254,0.1650865,1,,0
47852.313,259.813,,4/10/2018,-7.348146,-3.39832,-5.098421,223.4789,-0.001994797,0.1650865,1,,0
47852.375,259.875,,4/10/2018,-7.198592,-3.498219,-5.148775,223.4789,0.007285466,0.1650865,1,,0
47852.438,259.938,,4/10/2018,-7.398753,-3.498219,-5.148775,223.4789,0.01344679,0.1650865,1,,0
47852.5,260,,4/10/2018,-7.298295,-3.598118,-5.148775,223.4789,0.01644035,0.1650865,1,,0
47852.563,260.063,,4/10/2018,-7.298295,-3.34873,-5.198367,223.4789,0.01824497,0.1650865,1,,0
47852.625,260.125,,4/10/2018,-7.298295,-3.34873,-5.198367,223.4789,0.01089933,0.1650865,1,,0
47852.688,260.188,,4/10/2018,-7.348146,-3.598118,-5.248722,223.4789,-0.007602021,0.1650865,1,,0
47852.75,260.25,,4/10/2018,-7.248444,-3.598118,-5.298314,223.4789,-0.01729033,0.1650865,1,,0
47852.813,260.313,,4/10/2018,-7.198592,-3.39832,-5.198367,223.4789,-0.0201299,0.1650865,1,,0
47852.875,260.375,,4/10/2018,-7.348146,-3.498219,-5.298314,223.4789,-0.02410782,0.1650865,1,,0
47852.938,260.438,,4/10/2018,-7.198592,-3.39832,-5.298314,223.4789,-0.03324884,0.1650865,1,,0
47853,260.5,,4/10/2018,-7.148741,-3.448629,-5.298314,223.983,-0.0375136,0.1650865,1,,0
47853.063,260.563,,4/10/2018,-7.198592,-3.498219,-5.39826,223.983,-0.04686403,0.1650865,1,,0
47853.125,260.625,,4/10/2018,-7.098135,-3.548528,-5.39826,223.983,-0.05532029,0.1650865,1,,0
47853.188,260.688,,4/10/2018,-7.098135,-3.34873,-5.39826,223.983,-0.05881779,0.1650865,1,,0
47853.25,260.75,,4/10/2018,-7.198592,-3.648427,-5.498207,223.983,-0.04926939,0.1650865,1,,0
47853.313,260.813,,4/10/2018,-7.098135,-3.39832,-5.39826,223.983,-0.04261357,0.1650865,1,,0
47853.375,260.875,,4/10/2018,-7.098135,-3.298421,-5.498207,223.983,-0.03679232,0.1650865,1,,0
47853.438,260.938,,4/10/2018,-7.098135,-3.34873,-5.448615,223.983,-0.03770079,0.1650865,1,,0
47853.5,261,,4/10/2018,-7.098135,-3.448629,-5.498207,223.983,-0.03927775,0.1650865,1,,0
47853.563,261.063,,4/10/2018,-7.198592,-3.148213,-5.598154,223.983,-0.04146358,0.1650865,1,,0
47853.625,261.125,,4/10/2018,-7.098135,-3.39832,-5.498207,223.983,-0.03623052,0.1650865,1,,0
47853.688,261.188,,4/10/2018,-7.198592,-3.34873,-5.548562,223.983,-0.02545821,0.1650865,1,,0
47853.75,261.25,,4/10/2018,-7.048283,-3.148213,-5.548562,223.983,-0.01306165,0.1650865,1,,0
47853.813,261.313,,4/10/2018,-7.098135,-3.198522,-5.548562,223.983,-0.004956016,0.1650865,1,,0
47853.875,261.375,,4/10/2018,-7.148741,-3.148213,-5.548562,223.983,-0.001078187,0.1650865,1,,0
47853.938,261.438,,4/10/2018,-7.098135,-3.298421,-5.548562,223.983,0.000699381,0.1650865,1,,0
47854,261.5,,4/10/2018,-7.048283,-3.148213,-5.598154,224.9769,0.000383506,0.1650865,1,,0
47854.063,261.563,,4/10/2018,-7.198592,-3.298421,-5.598154,224.9769,0.01005179,0.1650865,1,,0
47854.125,261.625,,4/10/2018,-7.098135,-3.048314,-5.598154,224.9769,0.0257778,0.1650865,1,,0
47854.188,261.688,,4/10/2018,-7.248444,-2.998723,-5.598154,224.9769,0.04363597,0.1650865,1,,0
47854.25,261.75,,4/10/2018,-7.098135,-3.148213,-5.598154,224.9769,0.05970293,0.1650865,1,,0
47854.313,261.813,,4/10/2018,-7.048283,-2.998723,-5.648508,224.9769,0.072125,0.1650865,1,,0
47854.375,261.875,,4/10/2018,-6.748421,-2.848516,-5.748455,224.9769,0.07495996,0.1650865,1,,0
47854.438,261.938,,4/10/2018,-7.048283,-2.948415,-5.6981,224.9769,0.07223235,0.1650865,1,,0
47854.5,262,,4/10/2018,-7.098135,-2.898824,-5.6981,224.9769,0.06401828,0.1650865,1,,0
47854.563,262.063,,4/10/2018,-7.048283,-2.948415,-5.648508,224.9769,0.05632091,0.1650865,1,,0
47854.625,262.125,,4/10/2018,-7.098135,-2.998723,-5.6981,224.9769,0.05315754,0.1650865,1,,0
47854.688,262.188,,4/10/2018,-7.048283,-2.898824,-5.748455,224.9769,0.05456226,0.1650865,1,,0
47854.75,262.25,,4/10/2018,-7.098135,-2.848516,-5.6981,224.9769,0.05458799,0.1650865,1,,0
47854.813,262.313,,4/10/2018,-7.098135,-2.998723,-5.648508,224.9769,0.05524812,0.1650865,1,,0
47854.875,262.375,,4/10/2018,-6.998432,-2.798207,-5.748455,224.9769,0.04659081,0.1650865,1,,0
47854.938,262.438,,4/10/2018,-7.098135,-2.798207,-5.798047,224.9769,0.03262059,0.1650865,1,,0
47855,262.5,,4/10/2018,-6.998432,-2.898824,-5.6981,225.4811,0.007324181,0.1650865,1,,0
47855.063,262.563,,4/10/2018,-7.098135,-2.998723,-5.798047,225.4811,-0.01128672,0.1650865,1,,0
47855.125,262.625,,4/10/2018,-7.098135,-2.798207,-5.748455,225.4811,-0.02723863,0.1650865,1,,0
47855.188,262.688,,4/10/2018,-6.998432,-2.998723,-5.798047,225.4811,-0.03055818,0.1650865,1,,0
47855.25,262.75,,4/10/2018,-7.098135,-2.748616,-5.848402,225.4811,-0.03729781,0.1650865,1,,0
47855.313,262.813,,4/10/2018,-7.048283,-2.948415,-5.798047,225.4811,-0.03545095,0.1650865,1,,0
47855.375,262.875,,4/10/2018,-6.848123,-2.748616,-5.748455,225.4811,-0.04302755,0.1650865,1,,0
47855.438,262.938,,4/10/2018,-7.048283,-2.848516,-5.898756,225.4811,-0.05001838,0.1650865,1,,0
47855.5,263,,4/10/2018,-6.948581,-2.898824,-5.6981,225.4811,-0.0604559,0.1650865,1,,0
47855.563,263.063,,4/10/2018,-7.098135,-3.048314,-5.898756,225.4811,-0.06234103,0.1650865,1,,0
47855.625,263.125,,4/10/2018,-6.998432,-2.698308,-5.798047,225.4811,-0.05974716,0.1650865,1,,0
